"csize","cdense","usize","udense","si","phys","age","ba","dbh","height","volume","mortal","dense","x","y","infected.mndnr","infected.USU"
4,4,1,5,40,4,88,103,7,52,186,0,2,110321.539320582,-35821.2620298993,0,NA
4,1,0,0,33,4,105,27,7,50,50,3,2,139351.615785951,-35561.1350659179,0,NA
4,3,1,2,36,5,54,145,6,37,107,0,2,116673.140549116,-35768.9639766607,0,NA
3,1,0,0,18,4,78,3,4,0,0,0,3,77465.8135290972,-35702.4829161884,0,NA
5,5,0,0,47,3,89,97,13,63,187,1,3,113611.68329467,-35740.6385407085,0,NA
2,6,0,0,18,4,93,80,2,26,29,0,1,162414.656693571,-35687.8332951805,0,NA
4,1,3,1,31,4,81,47,5,42,20,0,3,112489.311537178,-35590.2558014877,0,NA
5,2,1,1,47,5,74,65,10,57,57,0,3,117253.722403639,-35748.0243406156,0,NA
1,1,0,0,37,5,2,0,0,1,5,0,0,116982.287906424,-35695.2014251491,0,NA
3,4,0,0,55,2,28,63,4,35,9,0,1,162232.079285648,-35675.3462648373,0,NA
1,1,0,0,0,4,45,0,0,0,0,0,3,77905.3626470398,-35655.5330098262,0,NA
4,4,1,1,38,4,100,93,7,57,136,0,2,99890.1492083597,-35746.4883764945,0,NA
3,3,0,0,28,4,74,66,4,35,8,0,2,116412.101887572,-36051.2997473162,0,NA
4,2,1,1,30,4,117,57,7,46,107,0,2,115423.215566215,-35655.298283508,0,NA
4,4,2,1,48,4,51,157,7,47,150,0,0,54503.6068844127,-35729.7769497689,0,NA
4,4,0,0,36,5,73,147,6,45,177,0,1,116516.689038902,-35752.0989225693,0,NA
1,2,0,0,29,4,9,44,0,3,11,0,0,61777.6329362351,-36133.603034555,0,NA
5,6,1,1,23,5,110,180,13,33,203,0,1,80621.8659054735,-35911.6847580299,0,NA
4,1,0,0,28,5,98,63,5,0,33,0,3,74765.16321704,-35747.9992208676,0,NA
4,4,2,1,62,3,41,113,7,53,180,1,3,145566.795398003,-35876.3128599888,0,NA
4,1,2,2,30,4,110,43,6,44,53,1,1,162150.975116123,-35739.2442131042,0,NA
1,2,0,0,40,4,0,0,0,1,6,0,1,145387.744921958,-35943.9124410609,0,NA
4,2,0,0,43,4,58,45,7,46,60,0,3,101931.798039941,-35784.8389436742,0,NA
1,1,0,0,30,4,5,6,0,5,1,0,1,129582.500084772,-35966.3273518421,0,NA
4,1,1,1,47,3,53,33,7,49,29,0,2,161138.466600458,-35747.1916818544,0,NA
5,6,1,1,60,4,68,130,12,72,235,2,3,114204.810726949,-35781.9064477552,0,NA
4,6,1,1,51,5,70,143,8,61,235,0,2,116055.649805008,-35933.3983387677,0,NA
4,3,3,1,35,4,80,53,6,46,52,0,0,60098.3370141517,-35792.20763293,0,NA
2,1,0,0,0,5,0,0,2,0,0,0,0,109689.161544452,-36223.3160169385,0,NA
4,2,2,1,35,4,88,63,7,49,98,0,0,62097.5547901093,-35931.9124473892,0,NA
5,4,1,1,52,3,78,87,12,67,67,2,3,114073.002311792,-35774.5804677634,0,NA
4,5,1,2,23,5,98,133,8,33,93,0,1,80719.9431231908,-35801.8157598199,0,NA
4,4,1,1,42,5,74,120,7,54,92,2,2,113622.760874272,-36001.5241037253,0,NA
1,2,0,0,24,4,27,10,0,10,6,0,3,161013.062364625,-35773.0850383025,0,NA
4,1,1,5,24,5,117,63,5,36,37,0,0,160867.791277738,-35768.2435634136,0,NA
4,2,1,1,32,5,75,40,5,38,40,0,2,82076.2816175843,-35821.6709879246,0,NA
0,0,0,0,0,4,0,25,0,0,0,0,3,72032.7404863792,-36186.0933881421,0,NA
4,1,0,0,36,5,81,50,8,48,55,3,3,117191.163617276,-35867.7462682361,0,NA
4,3,1,2,25,4,150,62,7,45,122,1,2,109608.95319052,-35968.8311387384,0,NA
2,3,0,0,25,4,45,50,2,20,14,0,0,59624.335483941,-36393.162358908,0,NA
5,9,1,1,53,3,80,175,10,68,400,0,2,116332.838883851,-35848.5325747188,0,NA
4,1,0,0,33,4,70,33,7,44,55,0,0,110667.715416048,-35959.991362364,0,NA
5,7,0,0,56,4,54,128,12,58,158,0,2,54645.437248098,-35899.8496242659,0,NA
4,3,1,1,39,5,52,108,7,40,60,0,2,115853.473795421,-36011.5267512808,0,NA
4,1,2,2,25,4,92,53,6,37,47,0,0,60061.056356715,-35987.7628916167,0,NA
1,1,0,0,36,4,1,0,0,1,2,0,0,90530.2633585266,-35911.0258443663,0,NA
1,1,0,0,18,5,23,0,0,4,6,0,0,59646.9199701779,-35959.7094657393,0,NA
4,2,3,1,25,4,95,77,6,0,90,0,2,84024.5929619196,-35924.6249286719,0,NA
0,0,0,0,0,4,0,6,0,0,0,0,3,62001.4870311447,-36245.0063381214,0,NA
4,1,0,0,28,5,98,63,5,0,33,0,3,74404.810629205,-36032.2457876401,0,NA
4,3,0,0,48,3,51,77,8,43,53,1,1,62428.8461584178,-36001.5446771588,0,NA
4,3,2,2,44,5,86,103,7,60,90,3,1,114505.026962469,-35983.3554254761,0,NA
1,9,0,0,43,4,5,0,0,2,17,0,0,113950.978370058,-36015.9921056163,0,NA
4,5,1,1,42,5,70,137,7,53,167,0,2,116176.108829098,-35961.8984099608,0,NA
4,1,0,0,28,5,67,40,7,34,35,3,3,116905.739003514,-35949.0062821517,0,NA
4,2,1,1,32,5,75,40,5,38,40,0,2,82138.1894382698,-36076.1531591937,0,NA
4,2,1,2,31,4,97,87,7,44,85,0,0,60114.3563531522,-36139.8932363894,0,NA
0,0,0,0,0,4,0,10,0,0,0,0,1,99885.9077327869,-36218.5456877882,0,NA
4,2,1,1,42,2,55,66,8,45,46,0,1,62675.4607954658,-36148.5837521413,0,NA
2,3,0,0,18,4,45,82,2,15,10,0,3,143716.633048699,-36314.024588705,0,NA
4,1,2,2,27,4,88,87,5,37,36,0,0,58796.9278364431,-36131.7392524406,0,NA
4,1,2,2,29,4,80,53,7,35,17,0,1,84100.0114686887,-36116.542635832,0,NA
2,2,0,0,18,5,68,23,2,22,8,0,0,58991.5210012699,-36466.5891901897,0,NA
2,4,0,0,22,5,40,30,2,19,14,1,1,81630.1092630833,-36257.2586139627,1,NA
4,4,1,2,36,5,56,160,7,39,85,0,1,115898.717779776,-36160.3385187145,0,NA
2,1,0,0,14,5,66,70,2,12,4,0,2,71219.6629357975,-36510.195143545,0,NA
4,1,1,2,22,5,153,70,6,34,47,1,2,116439.786146518,-36200.4862966947,0,NA
4,3,0,0,35,5,110,63,8,55,70,3,3,117049.349376418,-36255.1512238607,0,NA
4,2,2,1,81,3,31,85,6,62,54,1,2,144300.762530995,-36174.2887139358,0,NA
5,8,1,1,56,2,80,157,10,73,360,0,1,116168.548731267,-36166.0574082229,0,NA
4,1,3,1,56,4,50,46,6,56,36,0,2,113412.926181641,-36278.4682705505,0,NA
4,3,1,2,31,4,97,87,7,44,85,0,0,59897.6852558473,-36314.1505231773,0,NA
5,4,1,3,25,4,160,137,10,45,203,0,2,110521.980595414,-36277.562314203,0,NA
5,6,1,3,60,3,78,107,12,80,167,1,2,110736.556030247,-36202.3169373441,0,NA
0,0,0,0,0,4,0,0,0,0,0,0,3,62297.3153775465,-36364.561817199,0,NA
4,2,2,2,35,4,124,107,6,40,89,0,1,111084.430361548,-36359.6863595266,0,NA
5,4,1,1,61,4,66,72,13,69,147,3,3,111249.957483954,-36294.2472310411,0,NA
4,3,0,0,46,5,60,67,6,45,120,2,3,113661.384440191,-36347.4714243608,0,NA
4,2,2,3,37,4,47,100,5,37,98,1,1,82093.8928834347,-36252.5765113607,1,NA
4,3,3,1,41,5,77,112,6,53,150,2,2,113258.763634033,-36342.4601692026,0,NA
1,2,0,0,36,4,1,0,0,1,9,0,0,91056.9436992139,-36414.9790305197,0,NA
4,2,1,3,32,4,83,46,6,45,76,1,3,110930.986817303,-36423.1543400437,0,NA
4,1,2,1,36,4,57,60,7,40,30,0,1,71474.0211871508,-36504.620395299,0,NA
5,3,1,9,22,5,140,123,9,32,105,0,2,116297.485172917,-36373.4528193362,0,NA
4,4,0,0,43,5,76,90,7,50,130,2,3,114057.757952058,-36411.0289595947,0,NA
4,5,0,0,58,3,48,132,8,54,97,0,2,145385.656842052,-36367.0891201161,0,NA
5,3,1,1,39,2,109,72,13,61,47,0,1,62717.3454411529,-36551.7389913946,0,NA
1,3,0,0,17,5,62,0,0,6,9,1,1,81535.3149275574,-36532.3211886426,1,NA
4,3,1,4,40,4,95,83,8,62,107,0,3,109999.974660509,-36450.5534829767,0,NA
5,6,0,0,64,3,88,110,13,79,157,0,0,60072.6987225473,-36528.0219929991,0,NA
2,4,0,0,28,4,47,73,2,24,13,1,1,81667.376713183,-36774.5490680244,1,NA
4,1,0,0,33,4,80,33,7,0,27,0,2,110644.047976202,-36412.6085350653,0,NA
4,1,1,3,38,4,81,60,5,49,45,0,0,61481.872910856,-36522.1115661683,0,NA
2,3,0,0,28,4,40,43,2,23,8,0,1,80847.8043483055,-36493.9618520942,0,NA
4,2,2,2,37,4,58,160,6,46,46,0,0,56103.5782285797,-36603.4072781559,0,NA
2,5,0,0,37,4,20,36,2,12,23,0,0,56304.345091399,-36637.3669881793,0,NA
1,5,0,0,37,4,9,0,0,2,15,0,0,56361.7446415311,-36506.4456727607,0,NA
1,5,0,0,37,4,9,0,0,2,15,0,0,56538.7298986542,-36566.0445836019,0,NA
1,6,0,0,37,4,22,0,0,6,28,0,0,56655.5159795372,-36502.4658988314,0,NA
2,5,0,0,37,4,20,36,2,12,23,0,0,56650.1770410232,-36665.3468219014,0,NA
0,0,0,0,0,4,0,0,0,0,0,0,3,57083.2083393217,-36496.6420523049,0,NA
1,2,0,0,32,4,5,0,0,1,8,0,3,57614.9527723016,-36576.6011137739,0,NA
1,8,0,0,37,4,1,0,0,1,40,0,0,58140.1585924897,-36574.5065880427,0,NA
4,2,1,2,31,4,97,87,7,44,114,0,0,60095.2116411549,-36714.568528289,0,NA
2,6,0,0,32,4,29,72,2,16,29,0,0,57297.7491513742,-36642.0715186484,0,NA
4,2,1,2,31,4,97,87,7,44,95,0,0,60666.1797868678,-36528.2837370709,0,NA
4,4,0,0,50,3,78,100,8,70,77,0,2,110787.093227496,-36532.6579345167,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,3,60545.9864609966,-36639.9009884773,0,NA
5,6,0,0,57,3,100,130,14,80,120,0,0,110084.392108551,-36526.1784246508,0,NA
4,1,1,3,27,4,102,155,5,41,67,0,0,59351.6290611388,-36682.7450964181,0,NA
4,1,1,1,35,4,48,30,6,34,27,0,2,111155.988844248,-36525.8692999249,0,NA
1,1,0,0,32,4,1,0,0,1,3,0,0,57694.9707020915,-36617.2547544912,0,NA
1,1,0,0,70,3,2,10,0,0,3,0,3,142506.554540903,-36637.0254841615,0,NA
5,5,0,0,59,3,78,100,9,70,113,0,3,110394.567501465,-36545.5220808852,0,NA
4,3,1,2,64,2,40,96,6,57,140,1,1,130514.095158239,-36612.2624806315,0,NA
4,4,1,2,40,1,61,97,7,44,79,0,1,130426.89439051,-36725.3739437163,0,NA
4,4,0,0,40,4,63,134,6,0,174,0,2,114770.818997942,-36687.5256720167,0,NA
4,2,2,1,32,4,49,87,5,31,77,0,1,130318.804384975,-36578.9786115019,0,NA
5,5,0,0,59,3,78,100,9,70,113,0,3,109821.054288415,-36569.192811789,0,NA
4,3,0,0,31,4,64,136,6,0,116,0,0,114551.767755029,-36595.9018737553,0,NA
1,8,0,0,37,4,1,0,0,10,400,0,0,57935.6055660988,-36630.9853622122,0,NA
4,3,0,0,34,4,55,90,6,0,120,0,0,114232.572593112,-36786.7564945081,0,NA
4,3,1,3,37,4,103,95,7,56,165,0,0,57687.1857866145,-36706.4167126417,0,NA
4,3,2,2,73,3,35,108,8,59,64,0,0,60744.6563176067,-36747.7687245682,0,NA
4,2,0,0,31,4,118,80,7,47,60,0,2,91766.015047166,-36697.9957592515,0,NA
2,3,0,0,25,4,45,50,2,20,14,0,0,58313.3444388517,-36742.1804762753,0,NA
1,1,0,0,36,4,1,0,0,1,2,0,0,91660.6990810686,-36739.9593278235,0,NA
4,1,1,4,21,4,74,27,5,26,30,0,0,142611.467699567,-36778.8330761269,1,NA
3,2,0,0,22,5,59,50,4,28,4,0,2,62060.3717758239,-36774.1605374198,0,NA
1,2,0,0,37,4,12,0,0,3,11,0,3,57947.6889906366,-36756.7744203666,0,NA
4,1,1,5,21,4,108,60,6,31,25,0,3,75406.4130745344,-36918.9663629597,0,NA
4,4,0,0,43,4,67,110,8,0,110,0,2,114446.317240445,-36996.9724659482,0,NA
4,1,0,0,33,5,68,52,7,41,63,0,2,71155.3952851381,-36890.8728247955,0,NA
4,4,0,0,30,4,91,97,6,43,193,1,1,81519.3429292635,-36787.5251943301,1,NA
1,2,0,0,19,5,111,26,0,31,8,0,1,130496.002943442,-36901.9375096858,0,NA
4,6,2,1,32,4,80,113,7,51,273,1,1,100030.136353425,-36854.7381777531,0,NA
1,9,0,0,38,4,5,0,0,1,16,0,2,91793.174271021,-36883.2544702794,0,NA
4,3,3,1,37,4,56,96,5,41,136,0,2,130284.2109442,-36993.349123708,0,NA
4,4,0,0,22,5,87,136,7,31,202,0,1,130522.167781497,-37155.4897277365,0,NA
4,7,0,0,34,4,93,153,6,49,330,1,1,81605.0158870682,-36962.7928089462,1,NA
4,1,0,0,55,4,58,29,8,0,43,0,3,114643.689887169,-37199.0672920449,0,NA
4,4,0,0,40,4,65,160,6,0,120,0,2,114481.519744051,-37341.8543972485,0,NA
4,2,1,2,31,3,106,80,6,48,75,0,1,132051.853106491,-37430.2692154115,0,NA
4,4,3,1,32,4,69,110,6,40,146,0,1,131901.491567564,-37429.3763394654,0,NA
3,1,1,1,22,4,97,35,3,32,7,3,2,131162.513464685,-37445.8899078686,0,NA
4,2,1,3,21,4,129,84,6,34,48,0,1,130770.759898822,-37647.3968810225,0,NA
4,3,1,2,60,3,39,84,6,54,90,1,1,130591.756703798,-37647.0266142869,0,NA
4,4,0,0,22,5,87,136,7,31,202,0,1,130423.135579948,-37495.7669528564,0,NA
4,4,2,1,36,4,79,102,6,47,180,0,2,132114.853989541,-37508.8213681728,0,NA
6,3,1,2,50,2,106,76,17,80,30,0,1,130829.020441764,-37578.3841009513,0,NA
4,2,0,0,36,4,70,85,6,43,60,0,1,131325.91014596,-37574.2418508353,0,NA
4,4,0,0,40,4,60,160,5,0,140,0,2,114490.471759396,-37579.2154717296,0,NA
1,8,0,0,35,4,18,53,0,12,27,0,1,131055.52782526,-37659.7859076336,0,NA
4,5,0,0,57,3,63,80,8,63,143,1,2,132119.599597608,-37626.6911358135,0,NA
3,1,0,0,20,4,98,24,3,18,6,3,1,130959.712708173,-37694.6230878877,0,NA
1,3,0,0,33,5,5,0,0,1,10,0,1,129924.955308711,-38027.6838934394,0,NA
4,3,3,2,35,2,104,102,6,54,57,0,2,130692.780335272,-38107.2133699423,0,NA
4,4,2,1,27,5,71,146,6,33,156,0,2,130547.439419083,-38145.119151134,0,NA
4,2,1,3,21,5,96,143,8,32,102,0,1,129598.605835259,-38097.3856155919,0,NA
5,4,0,0,50,3,62,70,11,0,88,0,3,115572.436680887,-38168.2730517862,0,NA
4,2,0,0,30,4,118,60,8,35,56,0,2,116472.387578614,-38404.8266061284,0,NA
4,1,1,4,17,5,120,140,6,28,40,0,1,130214.390512549,-38384.0621832795,0,NA
4,2,1,6,45,3,102,62,8,62,71,0,2,139876.209414408,-38356.8238972193,0,NA
4,3,3,1,33,4,66,126,5,40,120,0,1,130786.118955269,-38240.1463127434,0,NA
0,0,0,0,0,5,0,7,0,0,0,0,2,130889.568433462,-38366.8691101149,0,NA
4,7,1,1,26,4,105,165,8,39,242,0,1,130491.654723108,-38618.3252993571,0,NA
2,2,0,0,21,5,45,80,2,19,8,0,1,139567.20658659,-38782.7269811528,0,NA
4,1,3,1,39,3,38,85,5,30,24,0,1,139661.009807554,-38726.8901075786,0,NA
4,3,2,3,20,5,155,175,6,34,85,0,0,130195.375611411,-38816.4241378363,0,NA
4,1,1,4,26,4,95,78,7,37,28,0,0,145403.387518747,-39017.9702713024,0,NA
4,5,1,1,57,3,65,125,8,65,227,1,2,143805.449889653,-39253.81104868,0,NA
2,1,0,0,30,4,40,43,2,25,7,1,2,134930.72889284,-39165.5582147865,1,NA
1,2,0,0,29,4,15,30,0,5,6,0,2,131922.137700283,-39102.7652806723,0,NA
4,1,1,4,26,4,95,78,7,37,32,0,0,144999.16244289,-39143.4773480706,0,NA
2,2,0,0,14,5,90,30,2,20,7,0,2,129065.975596554,-39192.6904425481,0,NA
4,1,1,2,28,5,86,80,6,38,20,0,1,128900.381520046,-39288.312915503,0,NA
1,3,0,0,27,4,12,60,0,10,6,0,1,145426.181650026,-39159.9555849833,0,NA
2,3,0,0,15,5,77,25,2,18,4,0,3,130255.752840968,-39271.0604409846,0,NA
1,9,0,0,75,3,5,5,0,7,67,0,0,145520.450787645,-39203.4109954741,0,NA
4,2,1,4,21,5,162,76,8,38,65,0,1,131996.36728085,-39218.8142378125,0,NA
1,3,0,0,28,4,5,28,0,4,5,0,1,130271.633152544,-39176.0564345513,0,NA
4,1,0,0,30,4,85,65,6,55,70,0,0,143929.658145096,-39239.7497071503,0,NA
2,1,0,0,28,4,38,10,2,22,6,0,2,135471.476737067,-39302.0808401927,0,NA
4,1,1,2,21,4,87,40,8,27,23,1,3,144156.557385099,-39574.5883599045,1,NA
4,6,2,1,62,3,49,116,8,61,126,0,2,135090.189342563,-39583.67739728,0,NA
4,1,0,0,30,4,85,65,7,55,70,0,0,143707.667326758,-39458.3253134647,0,NA
4,2,1,2,33,4,124,80,6,54,104,0,2,145018.8014876,-39596.9780468056,0,NA
4,3,0,0,22,4,125,94,7,27,80,0,3,117368.810428037,-39560.3092871578,0,NA
4,1,3,2,30,5,72,62,5,38,22,0,1,128988.830014929,-39530.2133797677,0,NA
4,1,0,0,41,5,65,54,8,48,46,0,2,127840.611762838,-39600.6508460753,0,NA
2,1,0,0,33,5,10,37,2,5,4,0,1,128062.438057015,-39714.1610960355,0,NA
3,2,0,0,25,5,70,45,3,25,9,0,1,129023.963387547,-39683.3757485943,0,NA
5,2,2,2,26,4,125,60,9,42,60,0,2,86667.9194784263,-40094.5882128393,0,NA
5,9,0,0,36,3,100,193,11,59,300,0,0,144491.862969264,-39781.486900514,0,NA
1,2,0,0,13,5,45,20,0,5,3,0,2,128994.645565525,-39791.496455105,0,NA
4,1,0,0,22,5,140,71,5,27,50,0,2,115268.471904124,-39736.2471104423,0,NA
5,6,0,0,60,3,60,107,9,0,222,0,2,115058.532371802,-39802.4971422721,0,NA
0,0,0,0,0,5,0,0,0,0,0,0,0,145075.581455821,-39850.8305518711,0,NA
4,1,2,3,28,4,76,96,5,37,67,1,2,95898.964893719,-39967.6473201932,1,NA
3,2,0,0,21,4,65,50,3,20,12,1,2,96292.5927867693,-40081.7487474652,1,NA
4,2,1,1,37,3,61,53,5,42,21,0,2,127745.601270017,-39929.5741287656,0,NA
1,2,0,0,33,5,11,0,0,3,15,0,2,136155.880780641,-39927.651512146,0,NA
5,4,0,0,23,4,115,110,10,39,120,1,2,95361.8493189398,-39890.9155941559,0,NA
4,1,2,1,33,4,80,112,5,44,70,1,1,136149.497906704,-40039.4700867077,0,NA
5,9,0,0,63,2,59,121,9,0,445,0,3,115741.511135343,-40137.330503827,0,NA
4,1,0,0,22,4,60,30,6,26,26,0,2,105353.737628914,-40382.3138513379,0,NA
4,1,2,1,22,5,85,58,5,32,28,0,1,127939.497548207,-40053.9917501379,0,NA
4,5,0,0,37,4,63,152,7,0,208,0,2,115316.899342104,-40090.9143193802,0,NA
4,1,2,3,27,4,80,80,5,25,50,1,2,95733.3293579675,-40102.5828386061,1,NA
1,1,0,0,26,5,24,20,0,5,6,0,3,127537.956340686,-40138.3756156228,0,NA
1,8,0,0,57,3,4,0,0,9,38,0,3,146686.473644459,-40220.5453414256,0,NA
4,1,1,2,38,4,66,65,6,47,42,0,2,140531.722157674,-40302.5421449449,0,NA
4,2,2,2,39,4,60,100,6,44,120,1,2,138115.442035578,-40306.9329464659,0,NA
2,3,0,0,28,4,40,40,2,22,8,0,1,140348.625710794,-40349.1521620005,0,NA
4,2,0,0,29,4,93,40,6,42,57,0,2,127643.661956161,-40239.5746872565,0,NA
4,3,0,0,40,4,62,120,6,46,123,1,1,135371.371946513,-40319.0624552583,0,NA
2,1,0,0,20,5,40,16,1,17,6,0,1,136110.889043889,-40395.8242642721,0,NA
0,0,0,0,0,4,0,12,0,0,0,0,2,135140.173867268,-40332.3565631257,0,NA
5,6,0,0,60,3,60,107,9,70,222,0,2,114708.298132071,-40279.3990012119,0,NA
4,1,1,1,25,4,46,36,6,25,22,0,1,129060.886110293,-40358.654541512,0,NA
4,5,2,1,26,4,109,127,8,42,143,1,1,86750.664476738,-40523.5427817367,0,NA
4,2,2,1,33,4,58,75,5,38,47,1,2,134988.371139546,-40434.0580747845,1,NA
2,2,0,0,20,5,60,35,2,23,8,0,2,138137.037853952,-40401.6166825527,0,NA
1,3,0,0,20,5,35,75,0,5,5,0,1,128722.285157787,-40322.6478887014,0,NA
4,1,1,2,24,4,87,55,6,30,45,0,1,146717.223349011,-40383.015914944,0,NA
2,2,0,0,16,5,92,0,2,23,8,0,0,128512.692336808,-40360.7790228575,0,NA
4,5,3,1,37,4,79,107,7,49,213,0,2,137959.155620443,-40444.3627347369,0,NA
4,4,0,0,33,4,95,87,7,45,180,0,1,98908.5179867185,-40616.3036686899,0,NA
4,3,1,2,49,4,47,63,7,49,49,0,2,128670.915359628,-40423.0382901533,0,NA
4,1,0,0,34,4,57,40,7,0,45,0,3,104979.628211644,-40522.0927369343,0,NA
1,1,0,0,20,5,61,10,0,6,3,0,0,128648.447956735,-40570.2004575878,0,NA
1,1,0,0,22,4,23,0,0,4,4,0,2,146702.590985484,-40465.0551664056,0,NA
2,2,0,0,11,5,111,0,1,17,8,0,0,129224.087736169,-40564.5201452384,0,NA
3,1,0,0,22,5,121,81,4,34,6,0,0,87030.8585168773,-40914.0768366419,0,NA
4,2,2,1,53,3,36,75,6,60,56,0,2,125302.740066954,-40597.5480140392,0,NA
0,0,0,0,0,5,0,0,0,0,0,0,1,146697.44071866,-40810.1531168008,0,NA
1,1,0,0,22,4,23,0,0,4,4,0,2,146801.869272317,-40579.7911556493,0,NA
4,2,0,0,47,4,55,60,7,48,72,1,3,87394.459461687,-40628.7737638876,0,NA
2,1,0,0,24,5,50,55,2,27,3,0,1,128608.807642713,-40729.0487651313,0,NA
3,2,0,0,21,5,98,60,3,30,6,0,0,130287.289979367,-40854.4561633682,0,NA
4,2,0,0,39,4,75,70,6,50,60,0,2,125158.251956421,-40841.4273153413,0,NA
1,3,0,0,37,4,9,0,0,2,13,0,0,128165.244498397,-40912.1201827843,0,NA
2,3,0,0,30,5,20,67,2,25,17,0,2,127924.364455003,-40869.9717514254,0,NA
2,2,0,0,11,5,40,0,1,5,8,0,1,127882.772422531,-40812.7153760185,0,NA
4,2,1,1,75,3,23,70,6,37,86,0,1,128551.550283866,-40883.4483489813,0,NA
3,2,0,0,21,5,120,65,4,32,8,0,0,87443.4165567003,-40947.6855206657,0,NA
0,0,0,0,0,5,0,0,0,0,0,0,3,126341.197640037,-41030.0426516617,0,NA
3,4,0,0,32,4,45,107,3,30,7,0,0,126353.701830632,-40912.3310711505,0,NA
3,2,0,0,20,5,119,72,4,28,8,0,2,86319.6468432688,-40993.6598290652,0,NA
1,3,0,0,37,4,9,0,0,2,13,0,0,128651.895198604,-40989.847945747,0,NA
1,7,0,0,40,4,7,0,0,2,33,0,0,128444.712160136,-41051.7420757171,0,NA
1,8,0,0,35,4,6,0,0,1,16,0,0,115616.245205395,-41123.1304530054,0,NA
2,5,0,0,22,5,61,107,2,8,23,0,0,127905.031573343,-41059.3135464089,0,NA
4,2,0,0,47,4,75,82,6,49,70,0,3,105822.463444624,-41279.5581238084,0,NA
3,1,0,0,21,4,98,60,4,30,8,0,2,130300.806199996,-41095.2238715179,0,NA
1,7,0,0,40,4,7,0,0,2,33,0,0,128343.768945127,-41195.9227758339,0,NA
4,1,3,1,41,4,47,90,5,40,30,0,2,130301.680756191,-41305.0986088337,0,NA
4,1,3,1,45,4,56,90,7,43,75,0,2,128269.81834612,-41285.3490476431,0,NA
4,1,1,3,28,4,78,56,6,37,34,0,3,141895.843159093,-41269.5701025529,0,NA
4,4,0,0,37,5,92,82,7,51,100,1,1,126516.855499602,-41408.7176381322,0,NA
5,6,1,1,64,3,53,104,9,66,281,0,0,127117.092253163,-41386.0399070727,0,NA
2,1,0,0,40,3,12,20,2,18,2,0,2,125888.15262441,-41916.6587444227,0,NA
5,3,1,2,57,3,47,95,9,55,108,0,1,125815.510418285,-41870.7751548551,0,NA
4,3,2,1,33,5,91,81,5,47,104,0,2,125251.236651115,-41485.3085202519,0,NA
4,2,2,1,22,4,100,60,8,30,70,0,2,104964.090706129,-41342.627597278,0,NA
1,2,0,0,35,5,9,0,0,5,5,0,2,126182.384333926,-41509.306526755,0,NA
3,1,0,0,48,5,16,36,3,28,6,0,3,130139.30021872,-41430.7702188753,0,NA
2,1,0,0,35,5,39,15,2,31,6,0,3,130274.300743976,-41600.0394250453,0,NA
4,2,0,0,67,2,30,75,6,39,87,0,1,130189.820638788,-41532.2501476426,0,NA
4,1,3,1,35,5,65,60,5,41,37,0,1,128357.773735697,-41459.9711232753,0,NA
1,1,0,0,35,4,12,16,0,7,2,0,2,125614.442276414,-41503.1182888746,0,NA
4,3,2,1,59,3,43,102,6,54,122,0,2,125519.954017964,-41560.6492725918,0,NA
4,1,3,1,35,4,62,85,6,37,45,0,3,126107.294245433,-41659.8409301247,0,NA
4,2,3,1,28,5,84,68,6,39,91,0,2,126477.446305896,-41882.4305081004,0,NA
4,2,1,2,48,3,37,62,8,38,46,0,2,125209.513876959,-41939.653473598,0,NA
4,3,1,1,41,4,81,60,6,57,110,0,2,124999.055578505,-41953.1829010332,0,NA
4,1,2,1,35,4,52,88,6,36,45,0,2,125982.917381618,-41902.248795433,0,NA
3,1,0,0,29,4,54,50,4,30,4,0,2,126058.61417053,-42085.9645205485,0,NA
4,1,3,1,32,4,95,64,5,47,51,0,0,127817.68848018,-42361.1461039549,0,NA
4,2,1,1,36,4,79,48,5,49,37,0,2,127160.806604952,-42418.1785151903,0,NA
4,3,1,1,44,3,42,83,7,39,113,0,2,124960.524607507,-42249.6332272841,0,NA
1,1,0,0,40,4,6,0,0,1,5,0,0,126964.179593678,-42349.0398426391,0,NA
4,1,3,1,38,4,58,108,7,44,45,2,1,126114.652071692,-42536.5112272054,0,NA
4,2,3,1,41,4,45,60,6,35,112,0,0,129155.600535338,-42500.6920803683,0,NA
4,3,0,0,68,4,33,70,7,45,141,0,1,129575.960698792,-42314.5655403147,0,NA
4,3,0,0,64,3,38,76,7,48,128,0,2,125275.949919448,-42379.4502665168,0,NA
4,2,2,1,88,3,27,52,7,42,34,0,3,129504.032679237,-42478.7147523789,0,NA
4,2,3,1,32,5,89,62,6,46,86,0,0,126444.167908824,-42587.7337967446,0,NA
1,2,0,0,30,4,7,20,0,6,6,0,1,126903.217321349,-42583.8485762095,0,NA
4,1,3,1,26,4,84,56,5,36,46,0,1,129731.184729757,-42615.3527590809,0,NA
4,2,3,3,22,4,126,70,6,34,76,1,2,142337.984528531,-42759.2159851929,1,NA
0,0,0,0,0,5,0,0,0,0,0,0,3,141215.813320976,-42626.4266249826,0,NA
4,2,1,3,18,5,112,137,8,29,93,0,2,141247.72029296,-42906.6665557455,0,NA
4,2,0,0,38,3,45,52,6,34,57,0,2,129739.902731569,-42940.5243442217,0,NA
4,2,3,1,43,4,81,42,6,59,54,0,2,129511.993266107,-42797.0963348886,0,NA
